State,District,Year,Crop,Season,Area
Tamil Nadu,TIRUNELVELI,2007,Other Oilseeds,Whole Year ,12122
Tamil Nadu,TIRUNELVELI,2007,Cotton,Whole Year ,2653
Tamil Nadu,TIRUNELVELI,2007,Sugarcane,Whole Year ,6095
Tamil Nadu,TIRUNELVELI,2007,Tobacco,Whole Year ,3
Tamil Nadu,TIRUNELVELI,2007,Fodder Crops,Whole Year ,467
Tamil Nadu,TIRUNELVELI,2007,Bajra,Whole Year ,367
Tamil Nadu,TIRUNELVELI,2007,Maize,Whole Year ,2046
Tamil Nadu,TIRUNELVELI,2007,Ragi,Whole Year ,247
Tamil Nadu,TIRUNELVELI,2007,Rice,Winter     ,54637
Tamil Nadu,TIRUNELVELI,2008,Rice,Autumn     ,27075
Tamil Nadu,TIRUNELVELI,2008,Jowar,Kharif     ,648
Tamil Nadu,TIRUNELVELI,2008,Other Pulses,Kharif     ,517
Tamil Nadu,TIRUNELVELI,2008,Other Cereals and Millets,Kharif     ,3
Tamil Nadu,TIRUNELVELI,2008,Other Cereals and Millets,Rabi       ,3
Tamil Nadu,TIRUNELVELI,2008,Other Pulses,Rabi       ,788
Tamil Nadu,TIRUNELVELI,2008,Jowar,Rabi       ,360
Tamil Nadu,TIRUNELVELI,2008,Rice,Summer     ,6594
Tamil Nadu,TIRUNELVELI,2008,Bajra,Whole Year ,108
Tamil Nadu,TIRUNELVELI,2008,Maize,Whole Year ,4259
Tamil Nadu,TIRUNELVELI,2008,Ragi,Whole Year ,73
Tamil Nadu,TIRUNELVELI,2008,Other Non Food Crops,Whole Year ,3333
Tamil Nadu,TIRUNELVELI,2008,Gram,Whole Year ,4
Tamil Nadu,TIRUNELVELI,2008,Arhar/Tur,Whole Year ,69
Tamil Nadu,TIRUNELVELI,2008,Groundnut,Whole Year ,1666
Tamil Nadu,TIRUNELVELI,2008,Sesamum,Whole Year ,159
Tamil Nadu,TIRUNELVELI,2008,Sunflower,Whole Year ,1526
Tamil Nadu,TIRUNELVELI,2008,Soyabean,Whole Year ,5
Tamil Nadu,TIRUNELVELI,2008,Other Oilseeds,Whole Year ,12197
Tamil Nadu,TIRUNELVELI,2008,Cotton,Whole Year ,1812
Tamil Nadu,TIRUNELVELI,2008,Sugarcane,Whole Year ,6177
Tamil Nadu,TIRUNELVELI,2008,Tobacco,Whole Year ,2
Tamil Nadu,TIRUNELVELI,2008,Fodder Crops,Whole Year ,325
Tamil Nadu,TIRUNELVELI,2008,Rice,Winter     ,57651
Tamil Nadu,TIRUNELVELI,2009,Rice,Autumn     ,18604
Tamil Nadu,TIRUNELVELI,2009,Other Cereals and Millets,Kharif     ,1
Tamil Nadu,TIRUNELVELI,2009,Other Pulses,Kharif     ,305
Tamil Nadu,TIRUNELVELI,2009,Jowar,Kharif     ,1745
Tamil Nadu,TIRUNELVELI,2009,Jowar,Rabi       ,32
Tamil Nadu,TIRUNELVELI,2009,Other Pulses,Rabi       ,1041
Tamil Nadu,TIRUNELVELI,2009,Rice,Summer     ,1762
Tamil Nadu,TIRUNELVELI,2009,Other Non Food Crops,Whole Year ,3234
Tamil Nadu,TIRUNELVELI,2009,Arhar/Tur,Whole Year ,28
Tamil Nadu,TIRUNELVELI,2009,Groundnut,Whole Year ,744
Tamil Nadu,TIRUNELVELI,2009,Sesamum,Whole Year ,110
Tamil Nadu,TIRUNELVELI,2009,Sunflower,Whole Year ,433
Tamil Nadu,TIRUNELVELI,2009,Soyabean,Whole Year ,16
Tamil Nadu,TIRUNELVELI,2009,Other Oilseeds,Whole Year ,11462
Tamil Nadu,TIRUNELVELI,2009,Cotton,Whole Year ,2005
Tamil Nadu,TIRUNELVELI,2009,Sugarcane,Whole Year ,4782
Tamil Nadu,TIRUNELVELI,2009,Tobacco,Whole Year ,8
Tamil Nadu,TIRUNELVELI,2009,Fodder Crops,Whole Year ,909
Tamil Nadu,TIRUNELVELI,2009,Bajra,Whole Year ,146
Tamil Nadu,TIRUNELVELI,2009,Maize,Whole Year ,4259
Tamil Nadu,TIRUNELVELI,2009,Ragi,Whole Year ,98
Tamil Nadu,TIRUNELVELI,2009,Rice,Winter     ,65628
Tamil Nadu,TIRUNELVELI,2010,Rice,Autumn     ,17597
Tamil Nadu,TIRUNELVELI,2010,Other Pulses,Kharif     ,743
Tamil Nadu,TIRUNELVELI,2010,Jowar,Kharif     ,1506
Tamil Nadu,TIRUNELVELI,2010,Other Cereals and Millets,Kharif     ,9
Tamil Nadu,TIRUNELVELI,2010,Other Cereals and Millets,Rabi       ,6
Tamil Nadu,TIRUNELVELI,2010,Jowar,Rabi       ,85
Tamil Nadu,TIRUNELVELI,2010,Other Pulses,Rabi       ,876
Tamil Nadu,TIRUNELVELI,2010,Rice,Summer     ,2261
Tamil Nadu,TIRUNELVELI,2010,Other Non Food Crops,Whole Year ,3039
Tamil Nadu,TIRUNELVELI,2010,Gram,Whole Year ,3
Tamil Nadu,TIRUNELVELI,2010,Arhar/Tur,Whole Year ,37
Tamil Nadu,TIRUNELVELI,2010,Groundnut,Whole Year ,458
Tamil Nadu,TIRUNELVELI,2010,Sesamum,Whole Year ,55
Tamil Nadu,TIRUNELVELI,2010,Sunflower,Whole Year ,299
Tamil Nadu,TIRUNELVELI,2010,Soyabean,Whole Year ,20
Tamil Nadu,TIRUNELVELI,2010,Other Oilseeds,Whole Year ,12283
Tamil Nadu,TIRUNELVELI,2010,Cotton,Whole Year ,1731
Tamil Nadu,TIRUNELVELI,2010,Sugarcane,Whole Year ,4776
Tamil Nadu,TIRUNELVELI,2010,Fodder Crops,Whole Year ,322
Tamil Nadu,TIRUNELVELI,2010,Bajra,Whole Year ,51
Tamil Nadu,TIRUNELVELI,2010,Maize,Whole Year ,1743
Tamil Nadu,TIRUNELVELI,2010,Ragi,Whole Year ,53
Tamil Nadu,TIRUNELVELI,2010,Rice,Winter     ,59906
Tamil Nadu,TIRUNELVELI,2011,Rice,Autumn     ,16609
Tamil Nadu,TIRUNELVELI,2011,Jowar,Kharif     ,1999
Tamil Nadu,TIRUNELVELI,2011,Other Cereals and Millets,Kharif     ,48
Tamil Nadu,TIRUNELVELI,2011,Other Pulses,Kharif     ,733
Tamil Nadu,TIRUNELVELI,2011,Other Pulses,Rabi       ,728
Tamil Nadu,TIRUNELVELI,2011,Other Cereals and Millets,Rabi       ,19
Tamil Nadu,TIRUNELVELI,2011,Jowar,Rabi       ,129
Tamil Nadu,TIRUNELVELI,2011,Rice,Summer     ,4861
Tamil Nadu,TIRUNELVELI,2011,Bajra,Whole Year ,56
Tamil Nadu,TIRUNELVELI,2011,Maize,Whole Year ,3166
Tamil Nadu,TIRUNELVELI,2011,Ragi,Whole Year ,74
Tamil Nadu,TIRUNELVELI,2011,Other Non Food Crops,Whole Year ,2491
Tamil Nadu,TIRUNELVELI,2011,Arhar/Tur,Whole Year ,14
Tamil Nadu,TIRUNELVELI,2011,Groundnut,Whole Year ,597
Tamil Nadu,TIRUNELVELI,2011,Sesamum,Whole Year ,143
Tamil Nadu,TIRUNELVELI,2011,Sunflower,Whole Year ,224
Tamil Nadu,TIRUNELVELI,2011,Other Oilseeds,Whole Year ,12366
Tamil Nadu,TIRUNELVELI,2011,Cotton,Whole Year ,2252
Tamil Nadu,TIRUNELVELI,2011,Sugarcane,Whole Year ,5110
Tamil Nadu,TIRUNELVELI,2011,Fodder Crops,Whole Year ,428
Tamil Nadu,TIRUNELVELI,2011,Rice,Winter     ,65255
Tamil Nadu,TIRUNELVELI,2012,Rice,Autumn     ,5488
Tamil Nadu,TIRUNELVELI,2012,Jowar,Kharif     ,2178
Tamil Nadu,TIRUNELVELI,2012,Other Pulses,Kharif     ,764
Tamil Nadu,TIRUNELVELI,2012,Other Pulses,Rabi       ,1041
Tamil Nadu,TIRUNELVELI,2012,Other Cereals and Millets,Rabi       ,20
Tamil Nadu,TIRUNELVELI,2012,Jowar,Rabi       ,230
Tamil Nadu,TIRUNELVELI,2012,Rice,Summer     ,1055
Tamil Nadu,TIRUNELVELI,2012,Bajra,Whole Year ,43
Tamil Nadu,TIRUNELVELI,2012,Maize,Whole Year ,2975
Tamil Nadu,TIRUNELVELI,2012,Ragi,Whole Year ,48
Tamil Nadu,TIRUNELVELI,2012,Other Non Food Crops,Whole Year ,2394
Tamil Nadu,TIRUNELVELI,2012,Gram,Whole Year ,7
Tamil Nadu,TIRUNELVELI,2012,Arhar/Tur,Whole Year ,32
Tamil Nadu,TIRUNELVELI,2012,Groundnut,Whole Year ,637
Tamil Nadu,TIRUNELVELI,2012,Sesamum,Whole Year ,127
Tamil Nadu,TIRUNELVELI,2012,Sunflower,Whole Year ,258
Tamil Nadu,TIRUNELVELI,2012,Other Oilseeds,Whole Year ,11692
Tamil Nadu,TIRUNELVELI,2012,Cotton,Whole Year ,1928
Tamil Nadu,TIRUNELVELI,2012,Sugarcane,Whole Year ,3534
Tamil Nadu,TIRUNELVELI,2012,Tobacco,Whole Year ,1
Tamil Nadu,TIRUNELVELI,2012,Fodder Crops,Whole Year ,412
Tamil Nadu,TIRUNELVELI,2012,Rice,Winter     ,38858
Tamil Nadu,TIRUNELVELI,2013,Rice,Autumn     ,20356
Tamil Nadu,TIRUNELVELI,2013,Other Cereals and Millets,Kharif     ,15
Tamil Nadu,TIRUNELVELI,2013,Jowar,Kharif     ,1602
Tamil Nadu,TIRUNELVELI,2013,Other Pulses,Kharif     ,458
Tamil Nadu,TIRUNELVELI,2013,Other Pulses,Rabi       ,1665
Tamil Nadu,TIRUNELVELI,2013,Jowar,Rabi       ,57
Tamil Nadu,TIRUNELVELI,2013,Other Cereals and Millets,Rabi       ,34
Tamil Nadu,TIRUNELVELI,2013,Rice,Summer     ,1095
Tamil Nadu,TIRUNELVELI,2013,Bajra,Whole Year ,40
Tamil Nadu,TIRUNELVELI,2013,Maize,Whole Year ,3990
Tamil Nadu,TIRUNELVELI,2013,Ragi,Whole Year ,10
Tamil Nadu,TIRUNELVELI,2013,Other Non Food Crops,Whole Year ,2334
Tamil Nadu,TIRUNELVELI,2013,Arhar/Tur,Whole Year ,488
Tamil Nadu,TIRUNELVELI,2013,Groundnut,Whole Year ,376
Tamil Nadu,TIRUNELVELI,2013,Sesamum,Whole Year ,223
Tamil Nadu,TIRUNELVELI,2013,Sunflower,Whole Year ,386
Tamil Nadu,TIRUNELVELI,2013,Other Oilseeds,Whole Year ,11810
Tamil Nadu,TIRUNELVELI,2013,Cotton,Whole Year ,1729
Tamil Nadu,TIRUNELVELI,2013,Sugarcane,Whole Year ,3369
Tamil Nadu,TIRUNELVELI,2013,Fodder Crops,Whole Year ,919
Tamil Nadu,TIRUNELVELI,2013,Rice,Winter     ,40830
Tamil Nadu,TIRUNELVELI,2014,Rice,Autumn     ,15238
Tamil Nadu,TIRUNELVELI,2014,Other Pulses,Kharif     ,944
Tamil Nadu,TIRUNELVELI,2014,Jowar,Kharif     ,1858
Tamil Nadu,TIRUNELVELI,2014,Other Cereals and Millets,Kharif     ,3
Tamil Nadu,TIRUNELVELI,2014,Other Cereals and Millets,Rabi       ,59
Tamil Nadu,TIRUNELVELI,2014,Jowar,Rabi       ,207
Tamil Nadu,TIRUNELVELI,2014,Other Pulses,Rabi       ,2565
Tamil Nadu,TIRUNELVELI,2014,Rice,Summer     ,8961
Tamil Nadu,TIRUNELVELI,2014,Wheat,Whole Year ,0
Tamil Nadu,TIRUNELVELI,2014,Other Non Food Crops,Whole Year ,2490
Tamil Nadu,TIRUNELVELI,2014,Gram,Whole Year ,0
Tamil Nadu,TIRUNELVELI,2014,Arhar/Tur,Whole Year ,1090
Tamil Nadu,TIRUNELVELI,2014,Groundnut,Whole Year ,1371
Tamil Nadu,TIRUNELVELI,2014,Sesamum,Whole Year ,150
Tamil Nadu,TIRUNELVELI,2014,Rapeseed and Mustard,Whole Year ,0
Tamil Nadu,TIRUNELVELI,2014,Sunflower,Whole Year ,189
Tamil Nadu,TIRUNELVELI,2014,Soyabean,Whole Year ,3
Tamil Nadu,TIRUNELVELI,2014,Other Oilseeds,Whole Year ,12195
Tamil Nadu,TIRUNELVELI,2014,Cotton,Whole Year ,3330
Tamil Nadu,TIRUNELVELI,2014,Sugarcane,Whole Year ,2680
Tamil Nadu,TIRUNELVELI,2014,Tobacco,Whole Year ,0
Tamil Nadu,TIRUNELVELI,2014,Fodder Crops,Whole Year ,464
Tamil Nadu,TIRUNELVELI,2014,Bajra,Whole Year ,66
Tamil Nadu,TIRUNELVELI,2014,Maize,Whole Year ,4813
Tamil Nadu,TIRUNELVELI,2014,Ragi,Whole Year ,51
Tamil Nadu,TIRUNELVELI,2014,Other Food Crops,Whole Year ,0
Tamil Nadu,TIRUNELVELI,2014,Rice,Winter     ,60625
Tamil Nadu,TIRUNELVELI,2015,Rice,Autumn     ,18189
Tamil Nadu,TIRUNELVELI,2015,Jowar,Kharif     ,2303
Tamil Nadu,TIRUNELVELI,2015,Other Pulses,Kharif     ,576
Tamil Nadu,TIRUNELVELI,2015,Other Cereals and Millets,Kharif     ,152
Tamil Nadu,TIRUNELVELI,2015,Other Cereals and Millets,Rabi       ,45
Tamil Nadu,TIRUNELVELI,2015,Other Pulses,Rabi       ,1531
Tamil Nadu,TIRUNELVELI,2015,Jowar,Rabi       ,281
Tamil Nadu,TIRUNELVELI,2015,Rice,Summer     ,6733
Tamil Nadu,TIRUNELVELI,2015,Bajra,Whole Year ,79
Tamil Nadu,TIRUNELVELI,2015,Maize,Whole Year ,5708
Tamil Nadu,TIRUNELVELI,2015,Ragi,Whole Year ,80
Tamil Nadu,TIRUNELVELI,2015,Other Non Food Crops,Whole Year ,3011
Tamil Nadu,TIRUNELVELI,2015,Arhar/Tur,Whole Year ,52
Tamil Nadu,TIRUNELVELI,2015,Groundnut,Whole Year ,1805
Tamil Nadu,TIRUNELVELI,2015,Sesamum,Whole Year ,52
Tamil Nadu,TIRUNELVELI,2015,Sunflower,Whole Year ,158
Tamil Nadu,TIRUNELVELI,2015,Soyabean,Whole Year ,1
Tamil Nadu,TIRUNELVELI,2015,Other Oilseeds,Whole Year ,13377
Tamil Nadu,TIRUNELVELI,2015,Cotton,Whole Year ,2352
Tamil Nadu,TIRUNELVELI,2015,Sugarcane,Whole Year ,2398
Tamil Nadu,TIRUNELVELI,2015,Fodder Crops,Whole Year ,215
Tamil Nadu,TIRUNELVELI,2015,Other Food Crops,Whole Year ,9
Tamil Nadu,TIRUNELVELI,2015,Rice,Winter     ,73584
Tamil Nadu,TIRUNELVELI,2016,Rice,Autumn     ,14624
Tamil Nadu,TIRUNELVELI,2016,Jowar,Kharif     ,1954
Tamil Nadu,TIRUNELVELI,2016,Other Pulses,Kharif     ,1437
Tamil Nadu,TIRUNELVELI,2016,Other Cereals and Millets,Kharif     ,10
Tamil Nadu,TIRUNELVELI,2016,Other Cereals and Millets,Rabi       ,0
Tamil Nadu,TIRUNELVELI,2016,Other Pulses,Rabi       ,1699
Tamil Nadu,TIRUNELVELI,2016,Jowar,Rabi       ,81
Tamil Nadu,TIRUNELVELI,2016,Rice,Summer     ,1664
Tamil Nadu,TIRUNELVELI,2016,Bajra,Whole Year ,42
Tamil Nadu,TIRUNELVELI,2016,Maize,Whole Year ,1060
Tamil Nadu,TIRUNELVELI,2016,Ragi,Whole Year ,10
Tamil Nadu,TIRUNELVELI,2016,Other Non Food Crops,Whole Year ,4173
Tamil Nadu,TIRUNELVELI,2016,Arhar/Tur,Whole Year ,31
Tamil Nadu,TIRUNELVELI,2016,Groundnut,Whole Year ,779
Tamil Nadu,TIRUNELVELI,2016,Sesamum,Whole Year ,38
Tamil Nadu,TIRUNELVELI,2016,Sunflower,Whole Year ,117
Tamil Nadu,TIRUNELVELI,2016,Soyabean,Whole Year ,12
Tamil Nadu,TIRUNELVELI,2016,Other Oilseeds,Whole Year ,13194
Tamil Nadu,TIRUNELVELI,2016,Cotton,Whole Year ,1790
Tamil Nadu,TIRUNELVELI,2016,Sugarcane,Whole Year ,2439
Tamil Nadu,TIRUNELVELI,2016,Fodder Crops,Whole Year ,171
Tamil Nadu,TIRUNELVELI,2016,Rice,Winter     ,13593
Tamil Nadu,TIRUNELVELI,2017,Rice,Autumn     ,1734
Tamil Nadu,TIRUNELVELI,2017,Other Cereals and Millets,Kharif     ,24
Tamil Nadu,TIRUNELVELI,2017,Jowar,Kharif     ,291
Tamil Nadu,TIRUNELVELI,2017,Other Pulses,Kharif     ,221
Tamil Nadu,TIRUNELVELI,2017,Other Pulses,Rabi       ,1564
Tamil Nadu,TIRUNELVELI,2017,Jowar,Rabi       ,38
Tamil Nadu,TIRUNELVELI,2017,Other Cereals and Millets,Rabi       ,0
Tamil Nadu,TIRUNELVELI,2017,Rice,Summer     ,25219
Tamil Nadu,TIRUNELVELI,2017,Bajra,Whole Year ,121
Tamil Nadu,TIRUNELVELI,2017,Maize,Whole Year ,2209
Tamil Nadu,TIRUNELVELI,2017,Ragi,Whole Year ,25
Tamil Nadu,TIRUNELVELI,2017,Other Non Food Crops,Whole Year ,3359
Tamil Nadu,TIRUNELVELI,2017,Arhar/Tur,Whole Year ,11
Tamil Nadu,TIRUNELVELI,2017,Groundnut,Whole Year ,507
Tamil Nadu,TIRUNELVELI,2017,Sesamum,Whole Year ,83
Tamil Nadu,TIRUNELVELI,2017,Sunflower,Whole Year ,4
Tamil Nadu,TIRUNELVELI,2017,Soyabean,Whole Year ,6
Tamil Nadu,TIRUNELVELI,2017,Other Oilseeds,Whole Year ,13457
Tamil Nadu,TIRUNELVELI,2017,Cotton,Whole Year ,1265
Tamil Nadu,TIRUNELVELI,2017,Sugarcane,Whole Year ,2529
Tamil Nadu,TIRUNELVELI,2017,Fodder Crops,Whole Year ,251
Tamil Nadu,TIRUNELVELI,2017,Rice,Winter     ,36358
Tamil Nadu,TIRUPPUR,2008,Rice,Autumn     ,42
Tamil Nadu,TIRUPPUR,2008,Other Pulses,Kharif     ,151
Tamil Nadu,TIRUPPUR,2008,Jowar,Kharif     ,1921
Tamil Nadu,TIRUPPUR,2008,Jowar,Rabi       ,953
Tamil Nadu,TIRUPPUR,2008,Other Pulses,Rabi       ,455
Tamil Nadu,TIRUPPUR,2008,Rice,Summer     ,1289
Tamil Nadu,TIRUPPUR,2008,Other Non Food Crops,Whole Year ,1800
Tamil Nadu,TIRUPPUR,2008,Gram,Whole Year ,98
Tamil Nadu,TIRUPPUR,2008,Arhar/Tur,Whole Year ,4
Tamil Nadu,TIRUPPUR,2008,Groundnut,Whole Year ,3924
Tamil Nadu,TIRUPPUR,2008,Sesamum,Whole Year ,2065
Tamil Nadu,TIRUPPUR,2008,Sunflower,Whole Year ,1709
Tamil Nadu,TIRUPPUR,2008,Other Oilseeds,Whole Year ,44499
Tamil Nadu,TIRUPPUR,2008,Cotton,Whole Year ,311
Tamil Nadu,TIRUPPUR,2008,Sugarcane,Whole Year ,6378
Tamil Nadu,TIRUPPUR,2008,Tobacco,Whole Year ,307
Tamil Nadu,TIRUPPUR,2008,Fodder Crops,Whole Year ,1612
Tamil Nadu,TIRUPPUR,2008,Bajra,Whole Year ,158
Tamil Nadu,TIRUPPUR,2008,Maize,Whole Year ,28125
Tamil Nadu,TIRUPPUR,2008,Ragi,Whole Year ,3
Tamil Nadu,TIRUPPUR,2008,Rice,Winter     ,9729
Tamil Nadu,TIRUPPUR,2009,Rice,Autumn     ,473
Tamil Nadu,TIRUPPUR,2009,Other Pulses,Kharif     ,272
Tamil Nadu,TIRUPPUR,2009,Jowar,Kharif     ,355
Tamil Nadu,TIRUPPUR,2009,Jowar,Rabi       ,758
Tamil Nadu,TIRUPPUR,2009,Other Pulses,Rabi       ,659
Tamil Nadu,TIRUPPUR,2009,Rice,Summer     ,1904
Tamil Nadu,TIRUPPUR,2009,Other Non Food Crops,Whole Year ,2011
Tamil Nadu,TIRUPPUR,2009,Arhar/Tur,Whole Year ,15
Tamil Nadu,TIRUPPUR,2009,Groundnut,Whole Year ,3342
Tamil Nadu,TIRUPPUR,2009,Sesamum,Whole Year ,1885
Tamil Nadu,TIRUPPUR,2009,Sunflower,Whole Year ,394
Tamil Nadu,TIRUPPUR,2009,Other Oilseeds,Whole Year ,47868
Tamil Nadu,TIRUPPUR,2009,Cotton,Whole Year ,294
Tamil Nadu,TIRUPPUR,2009,Sugarcane,Whole Year ,6703
Tamil Nadu,TIRUPPUR,2009,Tobacco,Whole Year ,453
Tamil Nadu,TIRUPPUR,2009,Fodder Crops,Whole Year ,2155
Tamil Nadu,TIRUPPUR,2009,Bajra,Whole Year ,146
Tamil Nadu,TIRUPPUR,2009,Maize,Whole Year ,24497
Tamil Nadu,TIRUPPUR,2009,Ragi,Whole Year ,11
Tamil Nadu,TIRUPPUR,2009,Other Food Crops,Whole Year ,1
Tamil Nadu,TIRUPPUR,2009,Rice,Winter     ,9581
Tamil Nadu,TIRUPPUR,2010,Rice,Autumn     ,473
Tamil Nadu,TIRUPPUR,2010,Other Pulses,Kharif     ,160
Tamil Nadu,TIRUPPUR,2010,Jowar,Kharif     ,503
Tamil Nadu,TIRUPPUR,2010,Jowar,Rabi       ,293
Tamil Nadu,TIRUPPUR,2010,Other Pulses,Rabi       ,760
Tamil Nadu,TIRUPPUR,2010,Rice,Summer     ,1969
Tamil Nadu,TIRUPPUR,2010,Other Non Food Crops,Whole Year ,2628
Tamil Nadu,TIRUPPUR,2010,Arhar/Tur,Whole Year ,4
Tamil Nadu,TIRUPPUR,2010,Groundnut,Whole Year ,2632
Tamil Nadu,TIRUPPUR,2010,Sesamum,Whole Year ,2435
Tamil Nadu,TIRUPPUR,2010,Sunflower,Whole Year ,168
Tamil Nadu,TIRUPPUR,2010,Soyabean,Whole Year ,7
Tamil Nadu,TIRUPPUR,2010,Other Oilseeds,Whole Year ,49618
Tamil Nadu,TIRUPPUR,2010,Cotton,Whole Year ,346
Tamil Nadu,TIRUPPUR,2010,Sugarcane,Whole Year ,6878
Tamil Nadu,TIRUPPUR,2010,Tobacco,Whole Year ,176
Tamil Nadu,TIRUPPUR,2010,Fodder Crops,Whole Year ,2642
Tamil Nadu,TIRUPPUR,2010,Bajra,Whole Year ,86
Tamil Nadu,TIRUPPUR,2010,Maize,Whole Year ,7634
Tamil Nadu,TIRUPPUR,2010,Wheat,Whole Year ,4
Tamil Nadu,TIRUPPUR,2010,Rice,Winter     ,9355
Tamil Nadu,TIRUPPUR,2011,Rice,Autumn     ,2008
Tamil Nadu,TIRUPPUR,2011,Jowar,Kharif     ,230
Tamil Nadu,TIRUPPUR,2011,Other Pulses,Kharif     ,137
Tamil Nadu,TIRUPPUR,2011,Other Pulses,Rabi       ,801
Tamil Nadu,TIRUPPUR,2011,Jowar,Rabi       ,982
Tamil Nadu,TIRUPPUR,2011,Rice,Summer     ,4092
Tamil Nadu,TIRUPPUR,2011,Bajra,Whole Year ,78
Tamil Nadu,TIRUPPUR,2011,Maize,Whole Year ,25296
Tamil Nadu,TIRUPPUR,2011,Other Non Food Crops,Whole Year ,2637
Tamil Nadu,TIRUPPUR,2011,Gram,Whole Year ,3
Tamil Nadu,TIRUPPUR,2011,Arhar/Tur,Whole Year ,15
Tamil Nadu,TIRUPPUR,2011,Groundnut,Whole Year ,2698
Tamil Nadu,TIRUPPUR,2011,Sesamum,Whole Year ,1563
Tamil Nadu,TIRUPPUR,2011,Sunflower,Whole Year ,487
Tamil Nadu,TIRUPPUR,2011,Other Oilseeds,Whole Year ,51517
Tamil Nadu,TIRUPPUR,2011,Cotton,Whole Year ,540
Tamil Nadu,TIRUPPUR,2011,Sugarcane,Whole Year ,7633
Tamil Nadu,TIRUPPUR,2011,Tobacco,Whole Year ,82
Tamil Nadu,TIRUPPUR,2011,Fodder Crops,Whole Year ,2344
Tamil Nadu,TIRUPPUR,2011,Wheat,Whole Year ,2
Tamil Nadu,TIRUPPUR,2011,Rice,Winter     ,4512
Tamil Nadu,TIRUPPUR,2012,Rice,Autumn     ,7
Tamil Nadu,TIRUPPUR,2012,Jowar,Kharif     ,136
Tamil Nadu,TIRUPPUR,2012,Other Pulses,Kharif     ,120
Tamil Nadu,TIRUPPUR,2012,Other Pulses,Rabi       ,397
Tamil Nadu,TIRUPPUR,2012,Jowar,Rabi       ,183
Tamil Nadu,TIRUPPUR,2012,Rice,Summer     ,54
Tamil Nadu,TIRUPPUR,2012,Bajra,Whole Year ,66
Tamil Nadu,TIRUPPUR,2012,Maize,Whole Year ,17925
Tamil Nadu,TIRUPPUR,2012,Other Food Crops,Whole Year ,1
Tamil Nadu,TIRUPPUR,2012,Other Non Food Crops,Whole Year ,2573
Tamil Nadu,TIRUPPUR,2012,Gram,Whole Year ,1
Tamil Nadu,TIRUPPUR,2012,Arhar/Tur,Whole Year ,45
Tamil Nadu,TIRUPPUR,2012,Groundnut,Whole Year ,526
Tamil Nadu,TIRUPPUR,2012,Sesamum,Whole Year ,263
Tamil Nadu,TIRUPPUR,2012,Sunflower,Whole Year ,35
Tamil Nadu,TIRUPPUR,2012,Other Oilseeds,Whole Year ,53712
Tamil Nadu,TIRUPPUR,2012,Cotton,Whole Year ,322
Tamil Nadu,TIRUPPUR,2012,Sugarcane,Whole Year ,5347
Tamil Nadu,TIRUPPUR,2012,Tobacco,Whole Year ,151
Tamil Nadu,TIRUPPUR,2012,Fodder Crops,Whole Year ,2345
Tamil Nadu,TIRUPPUR,2012,Rice,Winter     ,184
Tamil Nadu,TIRUPPUR,2013,Jowar,Kharif     ,602
Tamil Nadu,TIRUPPUR,2013,Other Pulses,Kharif     ,250
Tamil Nadu,TIRUPPUR,2013,Other Pulses,Rabi       ,557
Tamil Nadu,TIRUPPUR,2013,Jowar,Rabi       ,1966
Tamil Nadu,TIRUPPUR,2013,Bajra,Whole Year ,33
Tamil Nadu,TIRUPPUR,2013,Maize,Whole Year ,21856
Tamil Nadu,TIRUPPUR,2013,Other Food Crops,Whole Year ,30
Tamil Nadu,TIRUPPUR,2013,Wheat,Whole Year ,1
Tamil Nadu,TIRUPPUR,2013,Other Non Food Crops,Whole Year ,2558
Tamil Nadu,TIRUPPUR,2013,Gram,Whole Year ,72
Tamil Nadu,TIRUPPUR,2013,Arhar/Tur,Whole Year ,473
Tamil Nadu,TIRUPPUR,2013,Groundnut,Whole Year ,1114
Tamil Nadu,TIRUPPUR,2013,Sesamum,Whole Year ,701
Tamil Nadu,TIRUPPUR,2013,Sunflower,Whole Year ,19
Tamil Nadu,TIRUPPUR,2013,Other Oilseeds,Whole Year ,56531
Tamil Nadu,TIRUPPUR,2013,Cotton,Whole Year ,312
Tamil Nadu,TIRUPPUR,2013,Sugarcane,Whole Year ,4713
Tamil Nadu,TIRUPPUR,2013,Tobacco,Whole Year ,278
Tamil Nadu,TIRUPPUR,2013,Fodder Crops,Whole Year ,689
Tamil Nadu,TIRUPPUR,2013,Rice,Winter     ,7511
Tamil Nadu,TIRUPPUR,2014,Rice,Autumn     ,0
Tamil Nadu,TIRUPPUR,2014,Other Pulses,Kharif     ,231
Tamil Nadu,TIRUPPUR,2014,Other Cereals and Millets,Kharif     ,0
Tamil Nadu,TIRUPPUR,2014,Jowar,Kharif     ,310
Tamil Nadu,TIRUPPUR,2014,Jowar,Rabi       ,1547
Tamil Nadu,TIRUPPUR,2014,Other Cereals and Millets,Rabi       ,0
Tamil Nadu,TIRUPPUR,2014,Other Pulses,Rabi       ,640
Tamil Nadu,TIRUPPUR,2014,Rice,Summer     ,501
Tamil Nadu,TIRUPPUR,2014,Wheat,Whole Year ,0
Tamil Nadu,TIRUPPUR,2014,Other Non Food Crops,Whole Year ,2854
Tamil Nadu,TIRUPPUR,2014,Gram,Whole Year ,135
Tamil Nadu,TIRUPPUR,2014,Arhar/Tur,Whole Year ,853
Tamil Nadu,TIRUPPUR,2014,Groundnut,Whole Year ,1756
